2D Agreement Proportion Analysis Log
Started at: 2025-10-18 23:18:57
Log file: sensitivity_results/tau10_tau01_agreement_log_20251018_231857.txt
======================================================================

Running 2D sensitivity analysis...
  tau10 range: [-1.00, 1.00] with 20 steps
  tau01 range: [-1.00, 1.00] with 20 steps
  Trust levels: 100 points in [0, 1]
  Fixed parameters: β=0.9, α=0.02, γ=0.9
  τ={11:1.0, 00:-1.0}
  p={11:0.2, 10:0.4, 01:0.2, 00:0.2}
  Total simulations: 400

  Processing (364/400): τ¹⁰=-0.684, τ⁰¹=0.895...
  Processing (365/400): τ¹⁰=-0.579, τ⁰¹=0.895...
  Processing (366/400): τ¹⁰=-0.474, τ⁰¹=0.895...
  Processing (367/400): τ¹⁰=-0.368, τ⁰¹=0.895...
  Processing (368/400): τ¹⁰=-0.263, τ⁰¹=0.895...
  Processing (369/400): τ¹⁰=-0.158, τ⁰¹=0.895...
  Processing (370/400): τ¹⁰=-0.053, τ⁰¹=0.895...
  Processing (371/400): τ¹⁰=0.053, τ⁰¹=0.895...
  Processing (372/400): τ¹⁰=0.158, τ⁰¹=0.895...
  Processing (373/400): τ¹⁰=0.263, τ⁰¹=0.895...
  Processing (374/400): τ¹⁰=0.368, τ⁰¹=0.895...
  Processing (375/400): τ¹⁰=0.474, τ⁰¹=0.895...
  Processing (376/400): τ¹⁰=0.579, τ⁰¹=0.895...
  Processing (377/400): τ¹⁰=0.684, τ⁰¹=0.895...
  Processing (378/400): τ¹⁰=0.789, τ⁰¹=0.895...
  Processing (379/400): τ¹⁰=0.895, τ⁰¹=0.895...
  Processing (380/400): τ¹⁰=1.000, τ⁰¹=0.895...
  Processing (381/400): τ¹⁰=-1.000, τ⁰¹=1.000...
  Processing (382/400): τ¹⁰=-0.895, τ⁰¹=1.000...
  Processing (383/400): τ¹⁰=-0.789, τ⁰¹=1.000...
  Processing (384/400): τ¹⁰=-0.684, τ⁰¹=1.000...
  Processing (385/400): τ¹⁰=-0.579, τ⁰¹=1.000...
  Processing (386/400): τ¹⁰=-0.474, τ⁰¹=1.000...
  Processing (387/400): τ¹⁰=-0.368, τ⁰¹=1.000...
  Processing (388/400): τ¹⁰=-0.263, τ⁰¹=1.000...
  Processing (389/400): τ¹⁰=-0.158, τ⁰¹=1.000...
  Processing (390/400): τ¹⁰=-0.053, τ⁰¹=1.000...
  Processing (391/400): τ¹⁰=0.053, τ⁰¹=1.000...
  Processing (392/400): τ¹⁰=0.158, τ⁰¹=1.000...
  Processing (393/400): τ¹⁰=0.263, τ⁰¹=1.000...
  Processing (394/400): τ¹⁰=0.368, τ⁰¹=1.000...
  Processing (395/400): τ¹⁰=0.474, τ⁰¹=1.000...
  Processing (396/400): τ¹⁰=0.579, τ⁰¹=1.000...
  Processing (397/400): τ¹⁰=0.684, τ⁰¹=1.000...
  Processing (398/400): τ¹⁰=0.789, τ⁰¹=1.000...
  Processing (399/400): τ¹⁰=0.895, τ⁰¹=1.000...
  Processing (400/400): τ¹⁰=1.000, τ⁰¹=1.000...

  ✓ Completed all 400 simulations!
  10-branch agreement range: [0.000, 1.000]
  01-branch agreement range: [0.000, 1.000]
  ✓ Plot saved to: sensitivity_results/tau10_tau01_agreement.png

======================================================================
Completed at: 2025-10-18 23:19:57
Results saved with prefix: sensitivity_results/tau10_tau01_agreement
